order_id,order_date,ship_mode,processing_mode,rdy2ship_date,pickup_date,customer_id,customer_name,on_truck_scan_date,arrival_scan_date,origin_channel,country/region,city,state,postal_code,region,categories,sub_categories,product_ids,quantity_ttl,sales_ttl,discount_ttl,profit_ttl,order_to_truck_time,processing_time,waiting_time
CA-2020-163097,2020-08-27,Standard Class,Standard Processing,,,SF-20200,Sarah Foster,2020-09-02,,Email,United States,Mesa,Arizona,85204.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004973,8,120.576,0.2,33.1584,6.0,,
CA-2017-159814,2017-06-24,Standard Class,,,,LP-17080,Liz Pelletier,,,Email,United States,Tucson,Arizona,85705.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001731,2,4.272,0.2,0.9612,,,
CA-2017-167486,2017-11-27,Standard Class,,,,JO-15145,Jack O'Briant,,,Sales,United States,Buffalo,New York,14215.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003268,5,199.9,0.0,39.98,,,
CA-2020-136882,2020-05-27,Standard Class,Standard Processing,,,DN-13690,Duane Noonan,2020-06-05,,Email,United States,Tulsa,Oklahoma,74133.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003664,5,477.3,0.0,138.417,9.0,,
CA-2019-126858,2019-11-19,Standard Class,Standard Processing,,,JM-15265,Janet Molinari,2019-11-27,2019-12-02,Sales,United States,Seattle,Washington,98115.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000448,2,31.96,0.0,1.598,8.0,,
CA-2019-149237,2019-05-26,Standard Class,Standard Processing,,,CM-12235,Chris McAfee,2019-06-03,,Email,United States,Milwaukee,Wisconsin,53209.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002088,3,26.94,0.0,11.3148,8.0,,
US-2018-158589,2018-11-20,Standard Class,,,,KW-16570,Kelly Williams,,,Email,United States,San Francisco,California,94109.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001546,3,32.04,0.0,8.01,,,
CA-2020-124191,2020-06-12,Second Class,Standard Processing,,,TS-21610,Troy Staebel,2020-06-17,,Email,United States,Chicago,Illinois,60610.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002364,3,8.856,0.6,-6.8634,5.0,,
CA-2019-125724,2019-09-22,Standard Class,Standard Processing,,,SM-20950,Suzanne McNair,2019-10-02,,Sales,United States,Broomfield,Colorado,80020.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000246,7,68.432,0.2,8.554,10.0,,
CA-2017-103086,2017-10-17,Second Class,,,,EB-14170,Evan Bailliet,,,Email,United States,Houston,Texas,77095.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004586,2,5.312,0.6,-1.5936,,,
CA-2018-148495,2018-08-13,First Class,,,,SF-20065,Sandra Flanagan,,,Email,United States,Pomona,California,91767.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001889,3,31.56,0.0,10.4148,,,
US-2019-105452,2019-07-28,Standard Class,Standard Processing,,,BF-11005,Barry Franz,2019-08-05,,Facebook,United States,Pasadena,Texas,77506.0,Central,"Toasted Muesli, Toasted Muesli","With Fruit and Nuts, With Fruit and Nuts","FUR-FU-10003691, FUR-FU-10003806",10,327.42,1.2,-388.28,8.0,,
CA-2018-149517,2018-09-19,Standard Class,,,,FC-14245,Frank Carlisle,,,Facebook,United States,Sacramento,California,95823.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003464,3,60.84,0.0,19.4688,,,
CA-2020-157448,2020-11-16,Standard Class,Standard Processing,2020-11-20,2020-11-23,LC-16885,Lena Creighton,2020-11-23,,Email,United States,Los Angeles,California,90049.0,West,"Toasted Muesli, Toasted Muesli","With Fruit and Nuts, With Fruit and Nuts","FUR-FU-10003268, FUR-FU-10001847",6,132.35999999999999,0.0,28.4592,7.0,4.0,3.0
CA-2019-137393,2019-05-06,Standard Class,Standard Processing,,,GM-14500,Gene McClure,2019-05-13,2019-05-17,Email,United States,Bakersfield,California,93309.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001617,4,41.6,0.0,14.144,7.0,,
CA-2019-122511,2019-03-11,First Class,Express,,,BT-11485,Brad Thomas,2019-03-11,,Facebook,United States,Philadelphia,Pennsylvania,19140.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001037,4,30.336,0.2,9.48,0.0,,
CA-2019-119641,2019-09-22,Standard Class,Standard Processing,,,CS-12250,Chris Selesnick,2019-09-30,,Sales,United States,Green Bay,Wisconsin,54302.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002445,2,18.96,0.0,7.584,8.0,,
US-2017-140914,2017-11-11,Standard Class,,,,BH-11710,Brosina Hoffman,,,Email,United States,Chicago,Illinois,60653.0,Central,"Toasted Muesli, Toasted Muesli","With Fruit and Nuts, With Nuts","FUR-FU-10000175, FUR-CH-10003379",6,808.928,0.8999999999999999,-64.9594,,,
CA-2019-112830,2019-06-06,Standard Class,Standard Processing,,,LP-17095,Liz Preis,2019-06-12,,Email,United States,Fairfield,Ohio,45014.0,East,"Toasted Muesli, Toasted Muesli","With Fruit and Nuts, With Fruit and Nuts","FUR-FU-10004306, FUR-FU-10004845",5,548.96,0.4,34.974,6.0,,
CA-2017-110422,2017-01-21,Second Class,,,,TB-21400,Tom Boeckenhauer,,,Email,United States,Miami,Florida,33180.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001889,3,25.248,0.2,4.1028,,,
US-2020-156909,2020-07-16,Second Class,Standard Processing,,,SF-20065,Sandra Flanagan,2020-07-22,,Email,United States,Philadelphia,Pennsylvania,19140.0,East,Toasted Muesli,With Nuts,FUR-CH-10002774,2,71.372,0.3,-1.0196,6.0,,
US-2018-164175,2018-04-30,Standard Class,,,,PS-18970,Paul Stevenson,,,Facebook,United States,Chicago,Illinois,60610.0,Central,Toasted Muesli,With Nuts,FUR-CH-10001146,5,213.115,0.3,-15.2225,,,
CA-2020-140088,2020-05-28,Second Class,Standard Processing,,,PO-18865,Patrick O'Donnell,2020-06-03,,Email,United States,Columbia,South Carolina,29203.0,South,Toasted Muesli,With Nuts,FUR-CH-10000863,2,301.96,0.0,33.2156,6.0,,
US-2017-152030,2017-12-26,Second Class,,,,AD-10180,Alan Dominguez,,,Facebook,United States,Houston,Texas,77041.0,Central,Toasted Muesli,With Nuts,FUR-CH-10004063,3,600.558,0.3,-8.5794,,,
CA-2017-104269,2017-03-01,Second Class,,,,DB-13060,Dave Brooks,,,Email,United States,Seattle,Washington,98115.0,West,Toasted Muesli,With Nuts,FUR-CH-10004063,2,457.568,0.2,51.4764,,,
US-2018-145436,2018-02-28,Standard Class,,,,VD-21670,Valerie Dominguez,,,Email,United States,Columbia,Tennessee,38401.0,South,"Toasted Muesli, Toasted Muesli","With Nuts, With Nuts","FUR-CH-10004860, FUR-CH-10004477",10,551.264,0.4,15.566400000000002,,,
CA-2019-154739,2019-12-10,Second Class,Standard Processing,,,LH-17155,Logan Haushalter,2019-12-18,,Email,United States,San Francisco,California,94109.0,West,Toasted Muesli,With Nuts,FUR-CH-10002965,2,321.568,0.2,28.1372,8.0,,
CA-2019-148796,2019-04-14,Standard Class,Standard Processing,,,PB-19150,Philip Brown,2019-04-22,,Email,United States,Los Angeles,California,90004.0,West,Toasted Muesli,With Nuts,FUR-CH-10004886,5,383.8,0.2,38.38,8.0,,
CA-2020-155705,2020-08-21,Second Class,Standard Processing,,,NF-18385,Natalie Fritzler,2020-08-26,,Email,United States,Jackson,Mississippi,39212.0,South,Toasted Muesli,With Nuts,FUR-CH-10000015,4,866.4,0.0,225.264,5.0,,
CA-2020-157252,2020-01-20,Second Class,Standard Processing,,,CV-12805,Cynthia Voltz,2020-01-24,,Sales,United States,New York City,New York,10024.0,East,Toasted Muesli,With Nuts,FUR-CH-10003396,3,207.846,0.1,2.3094,4.0,,
US-2017-110674,2017-02-12,Standard Class,,,,SC-20095,Sanjit Chand,,,Email,United States,Concord,California,94521.0,West,Toasted Muesli,With Nuts,FUR-CH-10000225,2,129.568,0.2,-24.294,,,
CA-2018-102848,2018-11-07,Second Class,,,,KB-16240,Karen Bern,,,Sales,United States,Los Angeles,California,90036.0,West,Toasted Muesli,With Nuts,FUR-CH-10000595,1,190.72,0.2,11.92,,,
CA-2019-136406,2019-04-15,Second Class,Standard Processing,,,BD-11320,Bill Donatelli,2019-04-19,,Email,United States,San Francisco,California,94110.0,West,Toasted Muesli,With Nuts,FUR-CH-10002024,2,1121.568,0.2,0.0,4.0,,
CA-2018-168004,2018-10-04,Second Class,,,,DJ-13420,Denny Joy,,,Sales,United States,Warner Robins,Georgia,31088.0,South,Toasted Muesli,With Nuts,FUR-CH-10001482,3,392.94,0.0,43.2234,,,
CA-2019-157245,2019-05-19,Standard Class,Standard Processing,,,LE-16810,Laurel Elliston,2019-05-29,2019-06-03,Email,United States,Arlington,Virginia,22204.0,South,Toasted Muesli,With Nuts,FUR-CH-10003746,2,641.96,0.0,179.7488,10.0,,
CA-2018-154620,2018-12-12,Standard Class,,,,LT-17110,Liz Thompson,,,Email,United States,Lancaster,California,93534.0,West,Toasted Muesli,With Nuts,FUR-CH-10004675,2,348.928,0.2,34.8928,,,
CA-2018-101910,2018-11-27,Standard Class,,,,CD-11920,Carlos Daly,,,Email,United States,Lake Elsinore,California,92530.0,West,Toasted Muesli,With Nuts,FUR-CH-10002647,5,283.92,0.2,17.745,,,
CA-2020-152142,2020-11-14,Standard Class,Standard Processing,2020-11-16,2020-11-18,LW-16990,Lindsay Williams,2020-11-18,,Sales,United States,San Francisco,California,94110.0,West,Toasted Muesli,With Nuts,FUR-CH-10002965,2,321.568,0.2,28.1372,4.0,2.0,2.0
CA-2019-144939,2019-10-03,Standard Class,Standard Processing,,,EB-13870,Emily Burns,2019-10-09,2019-10-14,Email,United States,New York City,New York,10035.0,East,Toasted Muesli,With Nuts,FUR-CH-10003199,6,599.292,0.1,93.2232,6.0,,
CA-2018-153549,2018-03-29,Second Class,,,,SL-20155,Sara Luxemburg,,,Facebook,United States,Jacksonville,Florida,32216.0,South,Toasted Muesli,With Nuts,FUR-CH-10004086,5,1166.92,0.2,131.2785,,,
CA-2020-152702,2020-10-12,Standard Class,Standard Processing,,,SN-20710,Steve Nguyen,2020-10-19,,Facebook,United States,Rockford,Illinois,61107.0,Central,Toasted Muesli,With Nuts,FUR-CH-10002304,14,254.604,0.3,-18.186,7.0,,
US-2018-125374,2018-03-23,Standard Class,,,,JD-16060,Julia Dunbar,,,Email,United States,Houston,Texas,77095.0,Central,Toasted Muesli,With Nuts,FUR-CH-10003396,2,107.772,0.3,-29.2524,,,
CA-2019-157686,2019-10-01,First Class,Express,,,BD-11620,Brian DeCherney,2019-10-02,,Email,United States,San Francisco,California,94122.0,West,Toasted Muesli,With Nuts,FUR-CH-10001146,4,194.848,0.2,12.178,1.0,,
CA-2019-149314,2019-07-02,Second Class,Standard Processing,,,GB-14530,George Bell,2019-07-10,,Sales,United States,Los Angeles,California,90004.0,West,Toasted Muesli,With Nuts,FUR-CH-10002126,1,195.184,0.2,19.5184,8.0,,
US-2019-134488,2019-09-24,Standard Class,Standard Processing,2019-10-01,2019-10-02,PK-19075,Pete Kriz,2019-10-02,,Email,United States,Columbus,Ohio,43229.0,East,Toasted Muesli,With Nuts,FUR-CH-10003199,2,155.372,0.3,-13.3176,8.0,7.0,1.0
CA-2017-153976,2017-10-03,Second Class,,,,BP-11290,Beth Paige,,,Email,United States,Evanston,Illinois,60201.0,Central,Toasted Muesli,With Nuts,FUR-CH-10002880,3,258.279,0.3,-70.1043,,,
US-2017-151925,2017-09-26,Second Class,,,,KT-16465,Kean Takahito,,,Email,United States,Los Angeles,California,90049.0,West,Toasted Muesli,With Nuts,FUR-CH-10002961,2,145.568,0.2,0.0,,,
US-2020-160759,2020-12-11,Standard Class,Standard Processing,,,AI-10855,Arianne Irving,2020-12-18,,Email,United States,Philadelphia,Pennsylvania,19120.0,East,Toasted Muesli,With Nuts,FUR-CH-10002961,1,63.686,0.3,-9.098,7.0,,
CA-2020-149181,2020-05-08,Standard Class,Standard Processing,,,MD-17350,Maribeth Dona,2020-05-13,,Email,United States,Columbus,Ohio,43229.0,East,Toasted Muesli,With Nuts,FUR-CH-10004540,2,47.992,0.3,-2.0568,5.0,,
CA-2018-143119,2018-09-24,Standard Class,,,,MC-17275,Marc Crier,,,Email,United States,Lafayette,Louisiana,70506.0,South,Toasted Muesli,With Nuts,FUR-CH-10001270,6,517.5,0.0,155.25,,,
CA-2018-131422,2018-11-05,Standard Class,,,,GB-14530,George Bell,,,Sales,United States,Monroe,North Carolina,28110.0,South,Toasted Muesli,With Nuts,FUR-CH-10001270,3,207.0,0.2,25.875,,,
CA-2019-157763,2019-07-18,Standard Class,Standard Processing,,,KH-16330,Katharine Harms,2019-07-24,,Sales,United States,Bowling Green,Kentucky,42104.0,South,Toasted Muesli,With Nuts,FUR-CH-10000988,1,140.81,0.0,39.4268,6.0,,
US-2020-110996,2020-11-20,Standard Class,Standard Processing,,,KA-16525,Kelly Andreada,2020-11-27,,Email,United States,Ontario,California,91761.0,West,Toasted Muesli,With Nuts,FUR-CH-10003956,5,283.92,0.2,-46.137,7.0,,
CA-2017-145926,2017-11-17,Standard Class,,,,MP-17470,Mark Packer,,,Facebook,United States,Moorhead,Minnesota,56560.0,Central,Toasted Muesli,With Nuts,FUR-CH-10004289,5,479.9,0.0,81.583,,,
CA-2017-123295,2017-07-18,First Class,,,,AH-10120,Adrian Hane,,,Facebook,United States,Tucson,Arizona,85705.0,West,Toasted Muesli,With Nuts,FUR-CH-10002372,4,259.136,0.2,-25.9136,,,
CA-2020-158246,2020-11-09,First Class,Express,,,JB-15400,Jennifer Braxton,2020-11-12,,Sales,United States,Sunnyvale,California,94086.0,West,Toasted Muesli,With Nuts,FUR-CH-10003061,3,215.976,0.2,-2.6997,3.0,,
US-2020-139969,2020-11-19,Standard Class,Standard Processing,,,AF-10870,Art Ferguson,2020-11-27,,Email,United States,College Station,Texas,77840.0,Central,Toasted Muesli,With Nuts,FUR-CH-10001973,3,233.058,0.3,-53.2704,8.0,,
US-2020-137491,2020-11-19,Standard Class,Standard Processing,,,LC-16930,Linda Cazamias,2020-11-27,,Sales,United States,San Angelo,Texas,76903.0,Central,Toasted Muesli,With Nuts,FUR-CH-10004675,2,305.312,0.3,-8.7232,8.0,,
CA-2017-102295,2017-11-24,Second Class,,,,EH-13990,Erica Hackney,,,Email,United States,Sacramento,California,95823.0,West,Toasted Muesli,With Nuts,FUR-CH-10001714,1,120.712,0.2,-18.1068,,,
CA-2019-156300,2019-12-29,Standard Class,Standard Processing,,,TB-21595,Troy Blackwell,2020-01-06,,Email,United States,Milwaukee,Wisconsin,53209.0,Central,Toasted Muesli,With Nuts,FUR-CH-10001714,5,754.45,0.0,60.356,8.0,,
CA-2017-148586,2017-03-25,Standard Class,,,,AZ-10750,Annie Zypern,,,Email,United States,New York City,New York,10009.0,East,Toasted Muesli,With Nuts,FUR-CH-10002439,7,366.786,0.1,65.2064,,,
CA-2019-119165,2019-10-31,Standard Class,Standard Processing,,,BD-11320,Bill Donatelli,2019-11-08,,Email,United States,Philadelphia,Pennsylvania,19143.0,East,Toasted Muesli,With Nuts,FUR-CH-10000988,5,492.835,0.3,-14.081,8.0,,
CA-2017-136644,2017-06-16,Standard Class,,,,SC-20575,Sonia Cooley,,,Email,United States,Mishawaka,Indiana,46544.0,Central,Toasted Muesli,With Nuts,FUR-CH-10000225,8,647.84,0.0,32.392,,,
CA-2018-113404,2018-07-16,First Class,,,,EM-13810,Eleni McCrary,,,Sales,United States,San Francisco,California,94122.0,West,"Toasted Muesli, Toasted Muesli","With Nuts, With Nuts","FUR-CH-10003312, FUR-CH-10004086",9,2048.8559999999998,0.4,-140.3973,,,
CA-2019-137204,2019-04-28,Standard Class,Standard Processing,,,BO-11350,Bill Overfelt,2019-05-08,,Sales,United States,Los Angeles,California,90045.0,West,Toasted Muesli,With Nuts,FUR-CH-10002304,2,41.568,0.2,2.598,10.0,,
CA-2018-135538,2018-12-24,Standard Class,,,,HR-14830,Harold Ryan,,,Sales,United States,Gilbert,Arizona,85234.0,West,Toasted Muesli,With Nuts,FUR-CH-10004287,4,883.84,0.2,99.432,,,
US-2017-141257,2017-06-08,Standard Class,,,,CS-11950,Carlos Soltero,,,Email,United States,Seattle,Washington,98115.0,West,Toasted Muesli,With Nuts,FUR-CH-10002758,3,585.552,0.2,73.194,,,
CA-2017-158029,2017-05-26,Standard Class,,,,HF-14995,Herbert Flentye,,,Email,United States,Los Angeles,California,90008.0,West,Toasted Muesli,With Nuts,FUR-CH-10000988,2,225.296,0.2,22.5296,,,
CA-2018-122623,2018-09-07,Standard Class,,,,CC-12145,Charles Crestani,,,Email,United States,El Paso,Texas,79907.0,Central,Toasted Muesli,With Nuts,FUR-CH-10000553,2,47.516,0.3,-2.0364,,,
US-2017-125521,2017-03-14,Standard Class,,,,CK-12325,Christine Kargatis,,,Facebook,United States,Chesapeake,Virginia,23320.0,South,Toasted Muesli,With Nuts,FUR-CH-10003379,4,1139.92,0.0,284.98,,,
US-2019-162852,2019-12-27,Standard Class,Standard Processing,,,BG-11695,Brooke Gillingham,2020-01-03,,Sales,United States,Woodstock,Illinois,60098.0,Central,Toasted Muesli,With Nuts,FUR-CH-10004853,8,845.488,0.3,-12.0784,7.0,,
CA-2019-128594,2019-08-26,First Class,Express,,,DJ-13510,Don Jones,2019-08-30,,Sales,United States,San Diego,California,92037.0,West,Toasted Muesli,With Nuts,FUR-CH-10001215,4,1603.136,0.2,100.196,4.0,,
CA-2019-154690,2019-08-15,Second Class,Standard Processing,,,CC-12370,Christopher Conant,2019-08-21,,Email,United States,Fayetteville,North Carolina,28314.0,South,Toasted Muesli,With Nuts,FUR-CH-10000988,2,225.296,0.2,22.5296,6.0,,
US-2019-167339,2019-01-21,Second Class,Standard Processing,,,TD-20995,Tamara Dahlen,2019-01-25,,Email,United States,San Diego,California,92037.0,West,"Toasted Muesli, Toasted Muesli","With Nuts, With Nuts","FUR-CH-10004289, FUR-CH-10000785",9,1167.056,0.4,70.25280000000001,4.0,,
US-2019-159856,2019-10-18,Standard Class,Standard Processing,,,EP-13915,Emily Phan,2019-10-23,,Email,United States,Tempe,Arizona,85281.0,West,Toasted Muesli,With Nuts,FUR-CH-10003396,5,307.92,0.2,-34.641,5.0,,
US-2018-114839,2018-04-26,Standard Class,,,,PW-19240,Pierre Wener,,,Email,United States,Houston,Texas,77036.0,Central,Toasted Muesli,With Nuts,FUR-CH-10004086,2,408.422,0.3,-5.8346,,,
CA-2020-155880,2020-03-25,Standard Class,Standard Processing,,,JD-16150,Justin Deggeller,2020-04-01,,Sales,United States,Milwaukee,Wisconsin,53209.0,Central,"Toasted Muesli, Toasted Muesli, Toasted Muesli","With Nuts, With Nuts, With Nuts","FUR-CH-10000422, FUR-CH-10004675, FUR-CH-10002880",11,1986.52,0.0,482.5819,7.0,,
CA-2020-123638,2020-06-27,Standard Class,Standard Processing,,,MA-17995,Michelle Arnett,2020-07-01,,Facebook,United States,Watertown,New York,13601.0,East,Toasted Muesli,With Nuts,FUR-CH-10002647,3,191.646,0.1,31.941,4.0,,
CA-2020-139773,2020-12-04,First Class,Express,,,DV-13045,Darrin Van Huff,2020-12-04,,Sales,United States,Philadelphia,Pennsylvania,19143.0,East,Toasted Muesli,With Nuts,FUR-CH-10001797,7,188.552,0.3,-2.6936,0.0,,
CA-2017-109232,2017-01-13,Second Class,,,,ND-18370,Natalie DeCherney,,,Email,United States,Mount Pleasant,South Carolina,29464.0,South,Toasted Muesli,With Nuts,FUR-CH-10000422,6,545.94,0.0,87.3504,,,
CA-2020-116855,2020-12-17,Standard Class,Standard Processing,,,AI-10855,Arianne Irving,2020-12-23,,Email,United States,Chesapeake,Virginia,23320.0,South,Toasted Muesli,With Nuts,FUR-CH-10003846,5,504.9,0.0,80.784,6.0,,
US-2019-114293,2019-11-21,Standard Class,Standard Processing,,,JH-16180,Justin Hirsh,2019-11-27,,Email,United States,Gresham,Oregon,97030.0,West,Toasted Muesli,With Nuts,FUR-CH-10003833,4,195.136,0.2,-12.196,6.0,,
US-2019-148110,2019-09-05,Standard Class,Standard Processing,,,AR-10825,Anthony Rawles,2019-09-13,,Sales,United States,Austin,Texas,78745.0,Central,Toasted Muesli,With Nuts,FUR-CH-10002647,7,347.802,0.3,-24.843,8.0,,
CA-2018-146038,2018-02-09,Standard Class,,,,SJ-20215,Sarah Jordon,,,Email,United States,Los Angeles,California,90049.0,West,Toasted Muesli,With Nuts,FUR-CH-10002774,5,203.92,0.2,22.941,,,
CA-2018-150791,2018-09-06,Standard Class,,,,CC-12430,Chuck Clark,,,Facebook,United States,New York City,New York,10024.0,East,Toasted Muesli,With Nuts,FUR-CH-10000665,2,271.764,0.1,60.392,,,
US-2017-109162,2017-06-08,Standard Class,,,,KE-16420,Katrina Edelman,,,Sales,United States,Bristol,Tennessee,37620.0,South,Toasted Muesli,With Nuts,FUR-CH-10002647,3,170.352,0.2,10.647,,,
US-2019-143448,2019-12-10,First Class,Express,,,MH-17455,Mark Hamilton,2019-12-11,,Email,United States,Greenwood,Indiana,46142.0,Central,Toasted Muesli,With Nuts,FUR-CH-10003379,5,1424.9,0.0,356.225,1.0,,
CA-2018-154970,2018-01-05,Standard Class,,,,SR-20740,Steven Roelle,,,Facebook,United States,Seattle,Washington,98103.0,West,Toasted Muesli,With Nuts,FUR-CH-10003396,1,61.584,0.2,-6.9282,,,
CA-2017-168130,2017-09-19,First Class,,,,BS-11365,Bill Shonely,,,Sales,United States,New York City,New York,10011.0,East,Toasted Muesli,With Nuts,FUR-CH-10000988,7,887.103,0.1,177.4206,,,
CA-2019-124793,2019-03-14,First Class,Express,,,MM-18280,Muhammed MacIntyre,2019-03-18,,Sales,United States,Seattle,Washington,98103.0,West,Toasted Muesli,With Nuts,FUR-CH-10002880,2,196.784,0.2,-22.1382,4.0,,
CA-2020-119452,2020-03-21,Standard Class,Standard Processing,,,CL-12565,Clay Ludtke,2020-03-25,,Email,United States,Tulsa,Oklahoma,74133.0,Central,Toasted Muesli,With Nuts,FUR-CH-10004495,6,1805.88,0.0,523.7052,4.0,,
CA-2020-156895,2020-05-08,Standard Class,Standard Processing,,,DJ-13510,Don Jones,2020-05-13,,Sales,United States,Philadelphia,Pennsylvania,19140.0,East,Toasted Muesli,With Nuts,FUR-CH-10003535,3,128.058,0.3,-23.7822,5.0,,
CA-2019-120873,2019-10-27,Second Class,Standard Processing,,,BW-11200,Ben Wallace,2019-11-06,2019-11-11,Email,United States,Hampton,Virginia,23666.0,South,Toasted Muesli,With Nuts,FUR-CH-10000847,1,290.98,0.0,75.6548,10.0,,
CA-2017-110219,2017-05-05,First Class,,,,EB-13870,Emily Burns,,,Email,United States,San Antonio,Texas,78207.0,Central,Toasted Muesli,With Nuts,FUR-CH-10001146,3,127.869,0.3,-9.1335,,,
CA-2020-129490,2020-09-26,Standard Class,Standard Processing,,,SJ-20125,Sanjit Jacobs,2020-10-05,,Facebook,United States,Miramar,Florida,33023.0,South,Toasted Muesli,With Nuts,FUR-CH-10003298,4,419.136,0.2,-57.6312,9.0,,
CA-2019-143910,2019-08-12,Standard Class,Standard Processing,,,BC-11125,Becky Castell,2019-08-19,,Facebook,United States,New York City,New York,10011.0,East,Toasted Muesli,With Nuts,FUR-CH-10000225,2,145.764,0.1,-8.098,7.0,,
CA-2019-139556,2019-04-26,Standard Class,Standard Processing,,,DB-13360,Dennis Bolton,2019-05-03,,Facebook,United States,New York City,New York,10009.0,East,Toasted Muesli,With Nuts,FUR-CH-10004983,3,434.646,0.1,62.7822,7.0,,
